Temps (s),Vitesse avec frottement,Vitesse sans frottement,Hauteur avec frottement,Hauteur sans frottement
0.7100000000000004,6.95618877450623,6.965099999999991,52.49470314395755,52.49256400000001
0.7200000000000004,7.054034279794967,7.06319999999999,52.4241628011596,52.421932000000005
0.7300000000000004,7.151876205370097,7.16129999999999,52.352644039105904,52.350319000000006
0.7400000000000004,7.249714551362583,7.25939999999999,52.28014689359228,52.277725000000004
0.7500000000000004,7.347549317903387,7.357499999999989,52.20667140041325,52.204150000000006
0.7600000000000005,7.445380505123464,7.455599999999989,52.132217595362015,52.129594000000004
0.7700000000000005,7.5432081131537645,7.5536999999999885,52.05678551423048,52.05405700000001
0.7800000000000005,7.641032142125234,7.651799999999988,51.98037519280923,51.97753900000001
0.7900000000000005,7.738852592168815,7.749899999999988,51.902986666887536,51.900040000000004
0.8000000000000005,7.836669463415443,7.847999999999987,51.82461997225338,51.821560000000005
0.8100000000000005,7.934482755996049,7.946099999999987,51.74527514469342,51.742099
0.8200000000000005,8.032292470041561,8.044199999999988,51.664952219993005,51.661657000000005
0.8300000000000005,8.130098605682901,8.142299999999988,51.58365123393617,51.580234000000004
0.8400000000000005,8.227901163050987,8.240399999999989,51.50137222230566,51.49783000000001
0.8500000000000005,8.325700142276728,8.33849999999999,51.418115220882896,51.41444500000001
0.8600000000000005,8.423495543491036,8.43659999999999,51.33388026544799,51.330079000000005
0.8700000000000006,8.521287366824811,8.53469999999999,51.24866739177974,51.244732000000006
0.8800000000000006,8.619075612408952,8.63279999999999,51.16247663565565,51.158404000000004
0.8900000000000006,8.716860280374352,8.730899999999991,51.07530803285191,51.07109500000001
0.9000000000000006,8.814641370851898,8.828999999999992,50.987161619143386,50.982805000000006
0.9100000000000006,8.912418883972476,8.927099999999992,50.89803743030366,50.89353400000001
0.9200000000000006,9.010192819866965,9.025199999999993,50.80793550210499,50.80328200000001
0.9300000000000006,9.107963178666239,9.123299999999993,50.71685587031833,50.71204900000001
0.9400000000000006,9.205729960501166,9.221399999999994,50.62479857071332,50.61983500000001
0.9500000000000006,9.303493165502612,9.319499999999994,50.53176363905829,50.52664000000001
0.9600000000000006,9.401252793801435,9.417599999999995,50.43775111112028,50.43246400000001
0.9700000000000006,9.499008845528492,9.515699999999995,50.342761022664995,50.33730700000001
0.9800000000000006,9.59676132081463,9.613799999999996,50.24679340945685,50.241169000000006
0.9900000000000007,9.694510219790699,9.711899999999996,50.14984830725894,50.14405000000001
1.0000000000000007,9.792255542587535,9.809999999999997,50.05192575183307,50.045950000000005
1.0100000000000007,9.889997289335977,9.908099999999997,49.95302577893971,49.94686900000001
1.0200000000000007,9.987735460166855,10.006199999999998,49.853148424338045,49.846807000000005
1.0300000000000007,10.085470055210996,10.104299999999999,49.75229372378593,49.74576400000001
1.0400000000000007,10.18320107459922,10.202399999999999,49.65046171303994,49.64374000000001
1.0500000000000007,10.280928518462344,10.3005,49.54765242785531,49.540735000000005
1.0600000000000007,10.378652386931181,10.3986,49.443865903986,49.436749000000006
1.0700000000000007,10.476372680136537,10.4967,49.339102177184635,49.331782000000004
1.0800000000000007,10.574089398209216,10.594800000000001,49.23336128320254,49.225834000000006
1.0900000000000007,10.671802541280012,10.692900000000002,49.12664325778974,49.118905000000005
1.1000000000000008,10.769512109479722,10.791000000000002,49.01894813669494,49.01099500000001
1.1100000000000008,10.86721810293913,10.889100000000003,48.91027595566555,48.90210400000001
1.1200000000000008,10.964920521789022,10.987200000000003,48.800626750447655,48.792232000000006
1.1300000000000008,11.062619366160176,11.085300000000004,48.69000055678605,48.68137900000001
1.1400000000000008,11.160314636183365,11.183400000000004,48.578397410424216,48.569545000000005
1.1500000000000008,11.258006331989359,11.281500000000005,48.46581734710432,48.45673000000001
1.1600000000000008,11.35569445370892,11.379600000000005,48.35226040256723,48.34293400000001
1.1700000000000008,11.45337900147281,11.477700000000006,48.23772661255251,48.22815700000001
